"TOA5","CR1000-Admin Met","CR1000","52119","CR1000.Std.25","CPU:WXT520-30,60.Rain-1-10-16.CR1","19841","Admin"
"TIMESTAMP","RECORD","Ws_Mean","Wd_MeanUnitVector","Wd_StdDev","AirTemp_Avg","RelHumidity","AirPressure","Ramount_Tot","Hamount_Tot"
"TS","RN","mph","Deg","Deg","Celsius","%","hPa","in","hits/cm2"
"","","WVc","WVc","WVc","Avg","Smp","Smp","Tot","Tot"
"2016-09-23 10:00:00",6161,8.48,289.3,35.69,56.79,27,643.1,0,0
"2016-09-23 11:00:00",6162,8.94,292.6,28.02,58.32,24.6,643,0,0
"2016-09-23 12:00:00",6163,7.953,27.18,48.25,60.31,21.2,643.1,0,0
"2016-09-23 13:00:00",6164,10.22,258,32.47,61.94,21.7,642.7,0,0
"2016-09-23 14:00:00",6165,8.43,269.8,27.38,63.33,22.2,642.6,0,0
"2016-09-23 15:00:00",6166,6.272,283.5,40.42,64.63,22.5,642.7,0,0
"2016-09-23 16:00:00",6167,8.73,249.4,17.79,64.93,22.8,642.7,0,0
"2016-09-23 17:00:00",6168,10.09,269.1,15.03,64.63,22.6,642.9,0,0
"2016-09-23 18:00:00",6169,10.46,265.6,7.531,63.21,23.4,643.1,0,0
"2016-09-23 19:00:00",6170,10.06,269.2,6.522,61.44,24.2,643.4,0,0
"2016-09-23 20:00:00",6171,7.676,264.9,9.61,60.24,24.9,643.4,0,0
"2016-09-23 21:00:00",6172,8.14,289,11.28,60.82,24.7,643.4,0,0
"2016-09-23 22:00:00",6173,11.19,276.7,10.46,60.69,24.5,643.5,0,0
"2016-09-23 23:00:00",6174,11.78,279.7,10.43,60.29,24.2,643.4,0,0
"2016-09-24 00:00:00",6175,12.72,262.3,11.63,61.04,22.8,643.8,0,0
"2016-09-24 01:00:00",6176,9.1,288.7,11.97,60.01,25,644,0,0
"2016-09-24 02:00:00",6177,10.18,282.5,13.69,59.91,23.1,644,0,0
"2016-09-24 03:00:00",6178,10.03,274.6,14.65,60.99,22.6,644,0,0
"2016-09-24 04:00:00",6179,5.749,277.3,11.03,59.42,24.7,644.3,0,0
"2016-09-24 05:00:00",6180,4.881,308.1,12.72,57.46,26.4,644.4,0,0
"2016-09-24 06:00:00",6181,3.036,299.6,41.1,54.42,27.7,644.9,0,0
"2016-09-24 07:00:00",6182,2.53,76.1,53.06,56.52,23.6,645.4,0,0
"2016-09-24 08:00:00",6183,6.684,60.6,14.69,60.57,23.5,645.6,0,0
"2016-09-24 09:00:00",6184,5.384,59.85,20.06,62.85,21.7,645.8,0,0
"2016-09-24 10:00:00",6185,5.699,94.6,25.21,64.58,22.2,645.8,0,0
"2016-09-24 11:00:00",6186,5.716,86.2,45.86,66.38,20.6,645.6,0,0
"2016-09-24 12:00:00",6187,5.781,62.84,31.53,68.14,18.7,645.5,0,0
"2016-09-24 13:00:00",6188,8.27,49.1,26.41,69.68,19.3,645.2,0,0
"2016-09-24 14:00:00",6189,9.28,58.29,26.63,71.32,17.5,645,0,0
"2016-09-24 15:00:00",6190,9.16,47.19,23.96,71.82,17.6,644.9,0,0
"2016-09-24 16:00:00",6191,8.41,0.908,22.72,72.69,16.6,645.1,0,0
"2016-09-24 17:00:00",6192,7.355,345.2,19.53,72.24,17.3,645.1,0,0
"2016-09-24 18:00:00",6193,3.525,56.2,17.16,70.25,20,645.2,0,0
"2016-09-24 19:00:00",6194,2.962,359.9,31.12,67.49,21.3,645.6,0,0
"2016-09-24 20:00:00",6195,3.1,316.4,19.4,64.1,23.1,645.8,0,0
"2016-09-24 21:00:00",6196,4.246,332.1,11.01,64.49,22.9,645.9,0,0
"2016-09-24 22:00:00",6197,4.594,318.9,8.3,64.4,19.6,646,0,0
"2016-09-24 23:00:00",6198,5.967,4.841,17.88,68.71,15.7,646,0,0
"2016-09-25 00:00:00",6199,8.51,52.45,10.97,66.58,20.2,646,0,0
"2016-09-25 01:00:00",6200,11.13,54.82,10.63,64.91,25,646.7,0,0
"2016-09-25 02:00:00",6201,9.46,45.08,13.01,62.18,30.9,646.7,0,0
"2016-09-25 03:00:00",6202,11.05,42.12,13.03,61.59,32.6,646.7,0,0
"2016-09-25 04:00:00",6203,13.82,52.37,8.9,60.66,33.6,647.3,0,0
"2016-09-25 05:00:00",6204,9.14,47.53,12.3,59.61,35.2,647.4,0,0
"2016-09-25 06:00:00",6205,9.8,61.67,13.98,59.61,33.5,647.9,0,0
"2016-09-25 07:00:00",6206,12.39,56.44,12.22,60.1,33.3,648.1,0,0
"2016-09-25 08:00:00",6207,12.54,45.99,12.19,60.91,31.7,648.2,0,0
"2016-09-25 09:00:00",6208,14.58,51.92,11.48,62.76,29,648.3,0,0
"2016-09-25 10:00:00",6209,17.37,55.37,11.13,64.18,25,648.1,0,0
"2016-09-25 11:00:00",6210,15.16,50.09,15.64,65.91,22.1,648.1,0,0
"2016-09-25 12:00:00",6211,15.3,54.13,15.64,67.33,20.6,647.3,0,0
"2016-09-25 13:00:00",6212,15.76,52.65,16.03,68.99,18.9,647,0,0
"2016-09-25 14:00:00",6213,15.51,54.83,15.06,70.12,17.8,646.7,0,0
"2016-09-25 15:00:00",6214,16.22,53.04,16.44,71.27,15.9,646.4,0,0
"2016-09-25 16:00:00",6215,14.82,52,12.85,71.9,16,646.1,0,0
"2016-09-25 17:00:00",6216,13.83,58.09,12.77,71.78,17.7,646.1,0,0
"2016-09-25 18:00:00",6217,12.92,61.29,8.91,71.01,18.2,646.4,0,0
"2016-09-25 19:00:00",6218,10.63,56.67,9.03,70.5,19,646.6,0,0
"2016-09-25 20:00:00",6219,8,51.64,8.53,69.46,19.4,646.8,0,0
"2016-09-25 21:00:00",6220,9.06,50.72,7.53,69.03,20,646.8,0,0
"2016-09-25 22:00:00",6221,9.24,60.37,8.44,68.98,20.8,647,0,0
"2016-09-25 23:00:00",6222,7.925,49.54,11.33,68.17,22.3,646.9,0,0
"2016-09-26 00:00:00",6223,8.35,24.22,10.85,66.22,23.1,646.8,0,0
"2016-09-26 01:00:00",6224,6.072,33.84,17.55,65.05,22.4,647.1,0,0
"2016-09-26 02:00:00",6225,6.313,31.58,13.78,64.62,24.4,646.7,0,0
"2016-09-26 03:00:00",6226,7.735,36.15,15.72,64.71,25.5,646.8,0,0
"2016-09-26 04:00:00",6227,7.776,53.92,16.53,64.36,26,647,0,0
"2016-09-26 05:00:00",6228,6.393,49.38,19.37,63.44,27.2,647.2,0,0
"2016-09-26 06:00:00",6229,5.699,53.57,18.72,62.92,27.2,647.6,0,0
"2016-09-26 07:00:00",6230,7.493,51.78,17.55,63.94,27.1,647.7,0,0
"2016-09-26 08:00:00",6231,8.3,56.57,17.2,65.47,25.6,647.7,0,0
"2016-09-26 09:00:00",6232,8.31,60.19,17.69,66.98,24.9,647.9,0,0
"2016-09-26 10:00:00",6233,9.19,51.09,18.96,68.55,22.8,647.6,0,0
"2016-09-26 11:00:00",6234,9.48,49.9,19.41,70.77,21.1,647.2,0,0
"2016-09-26 12:00:00",6235,9.13,57.06,17.85,72.29,20.3,646.7,0,0
"2016-09-26 13:00:00",6236,8.65,41.31,22.89,73.85,19.1,646.1,0,0
"2016-09-26 14:00:00",6237,8.81,42.91,21.63,75.27,18.3,645.8,0,0
"2016-09-26 15:00:00",6238,9.03,37.09,18.32,76.01,18.4,645.2,0,0
"2016-09-26 16:00:00",6239,7.43,43.79,20.99,76.39,18.3,644.9,0,0
"2016-09-26 17:00:00",6240,6.76,33.11,18.82,76.21,19.2,644.8,0,0
"2016-09-26 18:00:00",6241,5.104,26.16,15.29,74.17,20.9,644.7,0,0
"2016-09-26 19:00:00",6242,3.804,5.813,21.23,72.26,22.3,644.8,0,0
"2016-09-26 20:00:00",6243,1.628,60.78,35.6,69.76,21.6,644.9,0,0
"2016-09-26 21:00:00",6244,3.458,50.81,11.5,71.47,21.5,644.9,0,0
"2016-09-26 22:00:00",6245,1.992,59.87,26.11,70.38,23.4,644.9,0,0
"2016-09-26 23:00:00",6246,3.724,51.33,14.04,69.85,22.8,644.8,0,0
"2016-09-27 00:00:00",6247,3.829,44.45,11.82,69.64,23.1,644.6,0,0
"2016-09-27 01:00:00",6248,5.073,28.03,11.19,69.84,22.1,644.3,0,0
"2016-09-27 02:00:00",6249,6.12,38.22,8.6,70.13,22,644,0,0
"2016-09-27 03:00:00",6250,3.317,350.7,38.68,67.58,24.5,643.7,0,0
"2016-09-27 04:00:00",6251,3.099,13.29,36.4,66.8,23.7,643.9,0,0
"2016-09-27 05:00:00",6252,2.802,24.81,41.31,66.77,23.6,643.9,0,0
"2016-09-27 06:00:00",6253,4.59,44.91,13.88,66.93,24,644.1,0,0
"2016-09-27 07:00:00",6254,6.022,38.38,14.33,67.89,24,644.3,0,0
"2016-09-27 08:00:00",6255,7.902,48.82,13.86,69,23.7,644.7,0,0
"2016-09-27 09:00:00",6256,9.17,44.59,15.24,70.61,23.4,644.9,0,0
"2016-09-27 10:00:00",6257,8.09,52.06,17.71,71.64,23.7,644.6,0,0
"2016-09-27 11:00:00",6258,7.324,57.22,25.69,72.81,23.8,644.3,0,0
"2016-09-27 12:00:00",6259,8.63,82.4,26.99,74.15,24.1,643.8,0,0
"2016-09-27 13:00:00",6260,10.34,118.6,18.04,74.63,26.9,643.4,0,0
"2016-09-27 14:00:00",6261,9.33,119.7,14.91,73.51,31.3,643.3,0,0
"2016-09-27 15:00:00",6262,10.1,127.1,15.57,72.48,28.5,643.1,0,0
"2016-09-27 16:00:00",6263,10.08,113.1,11.51,72.15,30,642.9,0,0
"2016-09-27 17:00:00",6264,8.74,110,9.88,71.57,29.2,642.7,0,0
"2016-09-27 18:00:00",6265,5.98,102.8,5.805,70.36,30.9,642.8,0,0
"2016-09-27 19:00:00",6266,3.907,97.1,15.01,69.06,32.8,643.1,0,0
"2016-09-27 20:00:00",6267,1.781,54.17,27.37,68.9,32.6,643.3,0,0
"2016-09-27 21:00:00",6268,2.107,7.257,21.05,68.88,32.9,643.3,0,0
"2016-09-27 22:00:00",6269,1.753,351.9,29.65,67.27,35.9,643.4,0,0
"2016-09-27 23:00:00",6270,3.072,334.6,10.67,65.15,38.5,643.3,0,0
"2016-09-28 00:00:00",6271,3.436,311.9,15.75,63.69,40.6,643.3,0,0
"2016-09-28 01:00:00",6272,2.424,320.3,34.25,63.29,44.3,643.4,0,0
"2016-09-28 02:00:00",6273,2.418,325.7,25.9,63.51,44.5,643.3,0,0
"2016-09-28 03:00:00",6274,2.906,342,11.96,64.16,44.2,643.3,0,0
"2016-09-28 04:00:00",6275,2.149,91.8,22.87,63.22,47.1,643.4,0,0
"2016-09-28 05:00:00",6276,4.452,61.07,16.57,64.31,46.6,643.7,0,0
"2016-09-28 06:00:00",6277,1.557,181.2,32.76,62.46,52.8,644,0.009,0
"2016-09-28 07:00:00",6278,1.825,275.3,53.73,61.95,55.3,644.1,0.056,0
"2016-09-28 08:00:00",6279,1.425,336.5,30.51,64.04,52.2,644.5,0,0
"2016-09-28 09:00:00",6280,2.787,104.4,17.91,66.58,41.2,644.6,0,0
"2016-09-28 10:00:00",6281,3.234,88.7,25.72,68.39,37.5,644.5,0,0
"2016-09-28 11:00:00",6282,6.298,81.8,29.34,70.16,36.5,644.3,0,0
"2016-09-28 12:00:00",6283,7.58,98.5,23.08,70.98,36.4,644,0,0
"2016-09-28 13:00:00",6284,8.91,85.5,19.13,70.64,44.3,643.9,0,0
"2016-09-28 14:00:00",6285,7.153,70.32,20.85,68.38,47.1,644,0.012,0
"2016-09-28 15:00:00",6286,4.648,291.9,31.54,65.74,49.4,643.7,0.045,0
"2016-09-28 16:00:00",6287,3.37,303.7,15.29,67.76,44,643.7,0,0
"2016-09-28 17:00:00",6288,4.574,299.6,10.98,68.3,53.4,644,0,0
"2016-09-28 18:00:00",6289,4.114,296,26.8,65.41,55.8,644.1,0.008,0
"2016-09-28 19:00:00",6290,1.814,279.8,45.88,64.02,55.7,644.5,0,0
"2016-09-28 20:00:00",6291,3.853,112,31.49,63.25,57.7,644.7,0,0
"2016-09-28 21:00:00",6292,3.252,316.2,12.71,63.08,52.4,644.9,0,0
"2016-09-28 22:00:00",6293,3.391,322,6.403,62.54,52.9,644.8,0,0
"2016-09-28 23:00:00",6294,2.418,348.4,38.5,61.92,54.4,644.9,0,0
"2016-09-29 00:00:00",6295,2.519,340.2,8.34,62.4,51.8,644.9,0,0
"2016-09-29 01:00:00",6296,2.962,344,35.51,62.82,53.8,645,0,0
"2016-09-29 02:00:00",6297,2.885,350,19.28,63.06,50.7,645,0,0
"2016-09-29 03:00:00",6298,3.035,352.5,16.12,63.08,50.5,645.2,0,0
"2016-09-29 04:00:00",6299,3.301,2.017,14.42,62.97,51.3,645.4,0,0
"2016-09-29 05:00:00",6300,2.757,357.4,12.09,62.91,48.7,645.7,0,0
"2016-09-29 06:00:00",6301,2.15,4.474,43.79,61.77,51.3,646.1,0,0
"2016-09-29 07:00:00",6302,1.179,241.2,44.11,62.45,51.1,646.4,0,0
"2016-09-29 08:00:00",6303,2.311,96.5,38.7,66.92,45.7,646.7,0,0
"2016-09-29 09:00:00",6304,5.53,70.9,21.6,68.68,44.8,646.9,0,0
"2016-09-29 10:00:00",6305,5.179,48.5,32.05,69.36,42.8,646.9,0,0
"2016-09-29 11:00:00",6306,5.974,57.6,24.62,71.09,38.4,646.5,0,0
"2016-09-29 12:00:00",6307,6.021,22.61,19.21,72.01,38.5,646.3,0,0
"2016-09-29 13:00:00",6308,4.985,21.33,33.05,72.5,35.5,645.8,0,0
"2016-09-29 14:00:00",6309,3.449,49.36,42.59,73.39,34.2,645.5,0,0
"2016-09-29 15:00:00",6310,4.325,67.17,42.82,75.51,30.2,645.2,0,0
"2016-09-29 16:00:00",6311,5.396,222.1,33.61,75.54,30.8,645.2,0,0
"2016-09-29 17:00:00",6312,5.74,232.6,13.53,74.37,31.2,645.2,0,0
"2016-09-29 18:00:00",6313,8.33,266.4,7.927,73.53,31.5,645.2,0,0
"2016-09-29 19:00:00",6314,7.112,267.4,5.235,71.6,32.5,645.4,0,0
"2016-09-29 20:00:00",6315,5.365,287,7.423,70.32,34,645.6,0,0
"2016-09-29 21:00:00",6316,5.802,279.6,6.456,69.56,35.5,645.8,0,0
"2016-09-29 22:00:00",6317,4.149,291.6,10.1,67.87,37.1,645.8,0,0
"2016-09-29 23:00:00",6318,5.348,314.4,4.823,67.04,36.3,645.7,0,0
"2016-09-30 00:00:00",6319,3.336,313.1,7.831,65.99,39.1,645.5,0,0
"2016-09-30 01:00:00",6320,3.692,330.3,7.027,65.25,39.1,645.8,0,0
"2016-09-30 02:00:00",6321,8.1,290.2,10.64,66.25,40.1,645.6,0,0
"2016-09-30 03:00:00",6322,7.167,290.2,8.2,66.72,41,645.5,0,0
"2016-09-30 04:00:00",6323,5.948,298,6.517,66.5,41.8,645.5,0,0
"2016-09-30 05:00:00",6324,4.663,313.1,18.71,66.3,44.3,645.6,0,0
"2016-09-30 06:00:00",6325,2.579,329.9,13.57,65.31,43.6,645.8,0,0
"2016-09-30 07:00:00",6326,1.689,289.5,15.83,66.22,40.9,646,0,0
"2016-09-30 08:00:00",6327,2.197,307.9,19.69,70.15,35.5,646.1,0,0
"2016-09-30 09:00:00",6328,4.02,91.2,35.54,73.14,32.7,646.1,0,0
"2016-09-30 10:00:00",6329,4.39,50.22,30.38,72.64,36,646.1,0,0
"2016-09-30 11:00:00",6330,3.243,95.6,29.71,72.88,33.1,645.7,0,0
"2016-09-30 12:00:00",6331,4.168,146.4,33.32,74.38,29.6,645.2,0,0
"2016-09-30 13:00:00",6332,4.756,168.5,37.51,75.17,30.4,644.5,0,0
"2016-09-30 14:00:00",6333,2.995,291,44.41,75.35,29.1,644.1,0,0
"2016-09-30 15:00:00",6334,7.054,251,33.24,76.63,27.2,643.8,0,0
"2016-09-30 16:00:00",6335,10.08,274.4,18.22,76.46,26.9,643.4,0,0
"2016-09-30 17:00:00",6336,10.97,265.2,13.97,76.37,26.3,643.3,0,0
"2016-09-30 18:00:00",6337,10.07,264.6,7.094,74.46,29.6,643.2,0,0
"2016-09-30 19:00:00",6338,8.44,265.1,5.21,72.47,30.5,643.4,0,0
"2016-09-30 20:00:00",6339,5.37,271.5,7.547,71.28,33.2,643.4,0,0
"2016-09-30 21:00:00",6340,5.157,300.3,6.236,69.24,34.9,643.5,0,0
"2016-09-30 22:00:00",6341,4.448,225.3,10.71,69.57,35.4,643.6,0,0
"2016-09-30 23:00:00",6342,9.79,227,11.07,69.96,35,643.8,0,0
"2016-10-01 00:00:00",6343,12.25,262.8,6.821,68.1,36.8,643.8,0,0
"2016-10-01 01:00:00",6344,10.95,269.3,6.067,66.95,38.2,643.7,0,0
"2016-10-01 02:00:00",6345,11.65,266.1,7.382,66.13,39,643.7,0,0
"2016-10-01 03:00:00",6346,11.64,272.2,5.614,65.76,38.5,643.5,0,0
"2016-10-01 04:00:00",6347,9.84,273.2,4.861,65.46,39.5,643.4,0,0
"2016-10-01 05:00:00",6348,7.451,277.4,5.293,64.68,40.3,643.5,0,0
"2016-10-01 06:00:00",6349,6.937,284,7.052,64.25,41.3,643.7,0,0
"2016-10-01 07:00:00",6350,7.645,271.9,7.166,64.76,35.8,644,0,0
"2016-10-01 08:00:00",6351,9.29,246,11.18,67.52,34.4,644.1,0,0
"2016-10-01 09:00:00",6352,8.38,252,15.66,68.69,33.5,644.3,0,0
"2016-10-01 10:00:00",6353,10.34,256.6,18.99,70.61,32.6,644.2,0,0
"2016-10-01 11:00:00",6354,12.06,257.3,18.91,71.74,31.6,643.7,0,0
"2016-10-01 12:00:00",6355,11.96,256.8,19.94,73.27,31.7,643.2,0,0
"2016-10-01 13:00:00",6356,12.86,251.8,20.55,74.3,29.7,642.7,0,0
"2016-10-01 14:00:00",6357,12.88,257.1,18.6,75.27,28.5,642.4,0,0
"2016-10-01 15:00:00",6358,14.1,265.8,17.13,75.22,28.4,642.1,0,0
"2016-10-01 16:00:00",6359,12.67,257,17.47,75.08,26.9,641.8,0,0
"2016-10-01 17:00:00",6360,10.98,256.2,18.19,74.75,26.2,641.7,0,0
"2016-10-01 18:00:00",6361,6.557,229.6,19.92,73.33,28.7,641.8,0,0
"2016-10-01 19:00:00",6362,7.048,204.2,16.63,72.27,30.1,641.9,0,0
"2016-10-01 20:00:00",6363,5.958,193.7,16.2,71.17,33.8,642.2,0,0
"2016-10-01 21:00:00",6364,8.95,205.5,16.24,70.75,28.6,642.2,0,0
"2016-10-01 22:00:00",6365,13.05,247.4,8.89,68.69,25.2,642.3,0,0
"2016-10-01 23:00:00",6366,12.92,264.3,6.118,66.58,28,642.1,0,0
"2016-10-02 00:00:00",6367,12.78,269.2,5.918,64.5,28.5,641.9,0,0
"2016-10-02 01:00:00",6368,13.47,260.8,6.007,64.59,29.9,641.9,0,0
"2016-10-02 02:00:00",6369,10.38,274.7,7.995,62.88,32.7,641.6,0,0
"2016-10-02 03:00:00",6370,9.9,265.9,8.53,62.03,34.8,641.4,0,0
"2016-10-02 04:00:00",6371,12.73,249,8.15,61.81,36.2,641.4,0,0
"2016-10-02 05:00:00",6372,8.97,274.1,8.49,59.78,38.5,641.4,0,0
"2016-10-02 06:00:00",6373,8.91,273.9,7.911,59.31,37.5,641.4,0,0
"2016-10-02 07:00:00",6374,10.99,270.1,5.653,60.37,33.4,641.5,0,0
"2016-10-02 08:00:00",6375,13.75,259.7,7.999,62.47,31.7,641.6,0,0
"2016-10-02 09:00:00",6376,11.17,257.3,14.43,64.65,29.5,641.7,0,0
"2016-10-02 10:00:00",6377,11.28,252.9,16.46,67.37,20.6,641.4,0,0
"2016-10-02 11:00:00",6378,14.19,250.9,16.49,69.4,19.4,641,0,0
"2016-10-02 12:00:00",6379,18.9,257.8,12.99,70.38,16.9,640.6,0,0
"2016-10-02 13:00:00",6380,17.77,258.3,11.74,70.81,15.9,639.8,0,0
"2016-10-02 14:00:00",6381,19,261.5,10.3,71.42,15.6,639.5,0,0
"2016-10-02 15:00:00",6382,20.06,257.5,14.06,71.25,16.8,639.2,0,0
"2016-10-02 16:00:00",6383,20.62,260.3,12.02,70.64,18,638.9,0,0
"2016-10-02 17:00:00",6384,18.93,263.6,9.32,69.91,13.7,638.6,0,0
"2016-10-02 18:00:00",6385,20.07,262.9,7.785,67.49,17.7,638.7,0,0
"2016-10-02 19:00:00",6386,23.64,254.4,6.348,64.26,23.1,638.4,0,0
"2016-10-02 20:00:00",6387,27.65,255.3,6.461,61.61,28.2,638.4,0,0
"2016-10-02 21:00:00",6388,29.95,258.2,7.666,57.64,36.5,638.9,0,0
"2016-10-02 22:00:00",6389,29.49,259.5,7.452,54.91,39.2,638.7,0,0
"2016-10-02 23:00:00",6390,26.95,249.8,9.64,53.51,40.5,637.6,0,0
"2016-10-03 00:00:00",6391,26.06,250.9,12.82,52.13,34.2,637.5,0,0
"2016-10-03 01:00:00",6392,30.79,260.8,9.97,49.93,37.6,637.6,0,0
"2016-10-03 02:00:00",6393,22.97,266.6,6.989,47.97,42.3,638.5,0,0
"2016-10-03 03:00:00",6394,13.41,270.4,9.24,46.41,44.6,638.9,0,0
"2016-10-03 04:00:00",6395,9.99,274.7,11.42,46.3,45.7,639.5,0,0
"2016-10-03 05:00:00",6396,11.32,277.5,8.88,45.84,47,639.5,0,0
"2016-10-03 06:00:00",6397,9.42,280.4,11.01,45.29,48.4,640,0,0
"2016-10-03 07:00:00",6398,8.2,290.6,12.74,46.13,44.3,640.2,0,0
"2016-10-03 08:00:00",6399,6.914,285,16.15,48.07,37.2,640.7,0,0
"2016-10-03 09:00:00",6400,3.62,287.9,46.84,52.33,27.6,641.3,0,0
"2016-10-03 10:00:00",6401,4.585,76.13,32.68,54.32,22.8,641.3,0,0
"2016-10-03 11:00:00",6402,4.679,1.62,32.29,55.99,21.6,641.2,0,0
"2016-10-03 12:00:00",6403,6.483,242.9,31.38,58.34,17.3,641,0,0
"2016-10-03 13:00:00",6404,7.565,255.5,28.59,59.48,17.3,640.5,0,0
"2016-10-03 14:00:00",6405,9.26,267.8,20.15,60.34,17.8,640.2,0,0
"2016-10-03 15:00:00",6406,10.23,262.3,14.4,60.8,18.2,640.1,0,0
"2016-10-03 16:00:00",6407,10.12,263,12.49,60.95,16.5,639.8,0,0
"2016-10-03 17:00:00",6408,10.22,265.6,11.7,60.28,16.8,639.7,0,0
"2016-10-03 18:00:00",6409,11.02,267.5,6.481,58.09,18.6,639.5,0,0
"2016-10-03 19:00:00",6410,9.71,264.9,6.547,56.44,20.3,639.6,0,0
"2016-10-03 20:00:00",6411,8.74,272.4,8.87,55.36,20.8,639.8,0,0
"2016-10-03 21:00:00",6412,3.53,267.8,37.55,54.51,21.4,639.8,0,0
"2016-10-03 22:00:00",6413,3.329,321.8,32.03,54.6,21,639.6,0,0
"2016-10-03 23:00:00",6414,2.733,306.5,33.75,53.62,20.1,639.5,0,0
"2016-10-04 00:00:00",6415,5.459,318.2,12.65,53.71,23.6,639.5,0,0
"2016-10-04 01:00:00",6416,6.142,315.9,10.06,52.95,25.8,639.4,0,0
"2016-10-04 02:00:00",6417,4.884,303.5,6.002,51.28,27.2,639.3,0,0
"2016-10-04 03:00:00",6418,5.259,310.9,6.054,51.92,25,639.2,0,0
"2016-10-04 04:00:00",6419,5.402,320,4.917,51.97,26,639.2,0,0
"2016-10-04 05:00:00",6420,4.879,313.8,6.063,51.95,27.5,639.3,0,0
"2016-10-04 06:00:00",6421,3.942,321.4,16.38,51.07,28.3,639.6,0,0
"2016-10-04 07:00:00",6422,2.697,315.8,20.61,52.02,24,640,0,0
"2016-10-04 08:00:00",6423,2.946,107.3,39.67,58.19,19.3,640.1,0,0
"2016-10-04 09:00:00",6424,4.638,98,22.56,60.22,17.8,640.4,0,0
"2016-10-04 10:00:00",6425,5.038,110.4,34.14,62.12,19.2,640.1,0,0
"2016-10-04 11:00:00",6426,6.778,102.8,28.82,63.56,16.7,639.6,0,0
"2016-10-04 12:00:00",6427,6.973,74.2,19.17,65.25,16.2,639.2,0,0
"2016-10-04 13:00:00",6428,8.95,263.6,33.88,67.2,18.7,638.7,0,0
"2016-10-04 14:00:00",6429,8.95,282.8,18.78,67.76,19,638.5,0,0
"2016-10-04 15:00:00",6430,9.73,252.5,29.78,68.16,17.7,638.3,0,0
"2016-10-04 16:00:00",6431,10.38,252.2,16.54,67.45,19.6,638.2,0,0
"2016-10-04 17:00:00",6432,13.93,264.3,11.12,64.84,19.2,638.3,0,0
"2016-10-04 18:00:00",6433,11.88,265.8,7.406,62.1,22.6,638.4,0,0
"2016-10-04 19:00:00",6434,8.26,276.9,9.09,60.76,23.2,638.6,0,0
"2016-10-04 20:00:00",6435,8.77,279.1,9.21,60.44,22.1,638.9,0,0
"2016-10-04 21:00:00",6436,8.15,264,13.16,61.14,17.9,639.1,0,0
"2016-10-04 22:00:00",6437,9.02,242.3,13.93,60.61,20.1,639.2,0,0
"2016-10-04 23:00:00",6438,12.32,255,12.3,58.22,20.8,639,0,0
"2016-10-05 00:00:00",6439,15.32,265.3,12.17,56.61,21.8,638.8,0,0
"2016-10-05 01:00:00",6440,15.46,275.7,12.79,55.57,26.5,638.9,0,0
"2016-10-05 02:00:00",6441,12.75,284.9,11.66,53.79,29.9,638.7,0,0
"2016-10-05 03:00:00",6442,9.02,281.6,9.83,52.87,31.1,638.6,0,0
"2016-10-05 04:00:00",6443,7.905,285.4,11.61,52.77,31.3,638.9,0,0
"2016-10-05 05:00:00",6444,6.377,311.1,12.47,52.48,31.5,639,0,0
"2016-10-05 06:00:00",6445,5.874,318.2,9.29,51.98,33.1,639.3,0,0
"2016-10-05 07:00:00",6446,5.12,308.7,9.14,52.58,31.9,639.7,0,0
"2016-10-05 08:00:00",6447,3.334,272.3,16.19,56.69,26,639.9,0,0
"2016-10-05 09:00:00",6448,4.779,260.4,17.09,60.13,25,640.3,0,0
"2016-10-05 10:00:00",6449,3.828,40.19,45.82,63.47,18.6,640.4,0,0
"2016-10-05 11:00:00",6450,4.02,72.7,44.42,65.08,18.6,640.3,0,0
"2016-10-05 12:00:00",6451,4.338,290.6,56.41,66.12,18.1,639.9,0,0
"2016-10-05 13:00:00",6452,8.03,263.6,20.73,66.29,19.1,639.5,0,0
"2016-10-05 14:00:00",6453,8.68,266.4,22.47,67.05,18.8,639.4,0,0
"2016-10-05 15:00:00",6454,10.5,263.1,15.68,67.02,19.2,639.2,0,0
"2016-10-05 16:00:00",6455,9.61,262.3,16.6,66.78,19.8,639.1,0,0
"2016-10-05 17:00:00",6456,9.5,267.9,11.98,65.79,19.7,639.2,0,0
"2016-10-05 18:00:00",6457,10.18,264,11.3,63.66,20.9,639.3,0,0
"2016-10-05 19:00:00",6458,11.15,266.9,6.589,60.99,23.1,639.8,0,0
"2016-10-05 20:00:00",6459,8.88,275,10.53,60.53,22.2,640.3,0,0
"2016-10-05 21:00:00",6460,6.563,270.4,6.911,59.8,24.2,640.4,0,0
"2016-10-05 22:00:00",6461,4.214,297.2,18.97,58.88,23.5,640.6,0,0
"2016-10-05 23:00:00",6462,4.295,34.71,37.8,58.47,24.2,641,0,0
"2016-10-06 00:00:00",6463,2.213,310.1,21.8,56.18,25.5,641.1,0,0
"2016-10-06 01:00:00",6464,1.679,296.7,51.19,55.48,28.2,641.3,0,0
"2016-10-06 02:00:00",6465,2.818,314.7,52.25,54.31,26.7,641.2,0,0
"2016-10-06 03:00:00",6466,2.91,3.473,32.44,54.69,22.3,641.6,0,0
"2016-10-06 04:00:00",6467,3.145,8.24,46.03,54.15,17,641.9,0,0
"2016-10-06 05:00:00",6468,3.704,20.74,37.56,53.88,18.2,642.3,0,0
"2016-10-06 06:00:00",6469,5.517,43.99,14.54,54.33,19,642.8,0,0
